,Unnamed: 0,index,image_fn,label_fn,group
1108,1108,1624,http://naipblobs.blob.core.windows.net/naip/v002/va/2016/va_100cm_2016/38077/m_3807756_sw_18_1_20160626.tif,https://landcover.blob.core.windows.net/chesapeake/v002/va/2016/va_100cm_2016/38077/m_3807756_sw_18_1_20160626.tif,cc6_ne
556,556,64,http://naipblobs.blob.core.windows.net/naip/v002/pa/2015/pa_100cm_2015/39076/m_3907607_nw_18_1_20150522.tif,https://landcover.blob.core.windows.net/chesapeake/v002/pa/2015/pa_100cm_2015/39076/m_3907607_nw_18_1_20150522.tif,cc6_ne
383,383,1025,http://naipblobs.blob.core.windows.net/naip/v002/va/2014/va_100cm_2014/37079/m_3707906_nw_17_1_20140707.tif,https://landcover.blob.core.windows.net/chesapeake/v002/va/2014/va_100cm_2014/37079/m_3707906_nw_17_1_20140707.tif,cc6_ne
920,920,2105,http://naipblobs.blob.core.windows.net/naip/v002/va/2014/va_100cm_2014/39078/m_3907853_se_17_1_20140816.tif,https://landcover.blob.core.windows.net/chesapeake/v002/va/2014/va_100cm_2014/39078/m_3907853_se_17_1_20140816.tif,cc6_ne
1197,1197,514,http://naipblobs.blob.core.windows.net/naip/v002/pa/2015/pa_100cm_2015/40076/m_4007618_se_18_1_20150724.tif,https://landcover.blob.core.windows.net/chesapeake/v002/pa/2015/pa_100cm_2015/40076/m_4007618_se_18_1_20150724.tif,cc6_ne
1432,1432,2066,http://naipblobs.blob.core.windows.net/naip/v002/va/2014/va_100cm_2014/39077/m_3907758_ne_18_1_20140816.tif,https://landcover.blob.core.windows.net/chesapeake/v002/va/2014/va_100cm_2014/39077/m_3907758_ne_18_1_20140816.tif,cc6_ne
82,82,120,http://naipblobs.blob.core.windows.net/naip/v002/md/2015/md_100cm_2015/38075/m_3807550_sw_18_1_20150801.tif,https://landcover.blob.core.windows.net/chesapeake/v002/md/2015/md_100cm_2015/38075/m_3807550_sw_18_1_20150801.tif,cc6_ne
127,127,2167,http://naipblobs.blob.core.windows.net/naip/v002/pa/2015/pa_100cm_2015/41078/m_4107842_se_17_1_20151011.tif,https://landcover.blob.core.windows.net/chesapeake/v002/pa/2015/pa_100cm_2015/41078/m_4107842_se_17_1_20151011.tif,cc6_ne
285,285,1606,http://naipblobs.blob.core.windows.net/naip/v002/va/2014/va_100cm_2014/38077/m_3807752_nw_18_1_20140826.tif,https://landcover.blob.core.windows.net/chesapeake/v002/va/2014/va_100cm_2014/38077/m_3807752_nw_18_1_20140826.tif,cc6_ne
350,350,152,http://naipblobs.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/42074/m_4207429_se_18_1_20170925.tif,https://landcover.blob.core.windows.net/chesapeake/v002/ny/2017/ny_100cm_2017/42074/m_4207429_se_18_1_20170925.tif,cc6_ne
1188,1188,1370,http://naipblobs.blob.core.windows.net/naip/v002/pa/2017/pa_100cm_2017/41075/m_4107523_se_18_1_20170730.tif,https://landcover.blob.core.windows.net/chesapeake/v002/pa/2017/pa_100cm_2017/41075/m_4107523_se_18_1_20170730.tif,cc6_ne
665,665,244,http://naipblobs.blob.core.windows.net/naip/v002/pa/2017/pa_100cm_2017/39078/m_3907812_nw_17_1_20170924.tif,https://landcover.blob.core.windows.net/chesapeake/v002/pa/2017/pa_100cm_2017/39078/m_3907812_nw_17_1_20170924.tif,cc6_ne
494,494,299,http://naipblobs.blob.core.windows.net/naip/v002/va/2016/va_100cm_2016/37076/m_3707602_nw_18_1_20160626.tif,https://landcover.blob.core.windows.net/chesapeake/v002/va/2016/va_100cm_2016/37076/m_3707602_nw_18_1_20160626.tif,cc6_ne
461,461,178,http://naipblobs.blob.core.windows.net/naip/v002/wv/2016/wv_100cm_2016/38079/m_3807914_nw_17_1_20160923.tif,https://landcover.blob.core.windows.net/chesapeake/v002/wv/2016/wv_100cm_2016/38079/m_3807914_nw_17_1_20160923.tif,cc6_ne
508,508,205,http://naipblobs.blob.core.windows.net/naip/v002/ny/2013/ny_100cm_2013/42074/m_4207446_ne_18_1_20130820.tif,https://landcover.blob.core.windows.net/chesapeake/v002/ny/2013/ny_100cm_2013/42074/m_4207446_ne_18_1_20130820.tif,cc6_ne
261,261,760,http://naipblobs.blob.core.windows.net/naip/v002/pa/2015/pa_100cm_2015/40077/m_4007716_ne_18_1_20150911.tif,https://landcover.blob.core.windows.net/chesapeake/v002/pa/2015/pa_100cm_2015/40077/m_4007716_ne_18_1_20150911.tif,cc6_ne
158,158,1028,http://naipblobs.blob.core.windows.net/naip/v002/ny/2013/ny_100cm_2013/42078/m_4207856_ne_17_1_20130924.tif,https://landcover.blob.core.windows.net/chesapeake/v002/ny/2013/ny_100cm_2013/42078/m_4207856_ne_17_1_20130924.tif,cc6_ne
11,11,78,http://naipblobs.blob.core.windows.net/naip/v002/wv/2014/wv_100cm_2014/37080/m_3708030_ne_17_1_20141025.tif,https://landcover.blob.core.windows.net/chesapeake/v002/wv/2014/wv_100cm_2014/37080/m_3708030_ne_17_1_20141025.tif,cc6_ne
377,377,660,http://naipblobs.blob.core.windows.net/naip/v002/md/2015/md_100cm_2015/39077/m_3907721_sw_18_1_20150722.tif,https://landcover.blob.core.windows.net/chesapeake/v002/md/2015/md_100cm_2015/39077/m_3907721_sw_18_1_20150722.tif,cc6_ne
345,345,748,http://naipblobs.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/42077/m_4207704_sw_18_1_20171018.tif,https://landcover.blob.core.windows.net/chesapeake/v002/ny/2017/ny_100cm_2017/42077/m_4207704_sw_18_1_20171018.tif,cc6_ne
801,801,930,http://naipblobs.blob.core.windows.net/naip/v002/va/2016/va_100cm_2016/37078/m_3707846_se_17_1_20160620.tif,https://landcover.blob.core.windows.net/chesapeake/v002/va/2016/va_100cm_2016/37078/m_3707846_se_17_1_20160620.tif,cc6_ne
1044,1044,151,http://naipblobs.blob.core.windows.net/naip/v002/va/2014/va_100cm_2014/36078/m_3607803_nw_17_1_20140814.tif,https://landcover.blob.core.windows.net/chesapeake/v002/va/2014/va_100cm_2014/36078/m_3607803_nw_17_1_20140814.tif,cc6_ne
267,267,1769,http://naipblobs.blob.core.windows.net/naip/v002/va/2016/va_100cm_2016/38078/m_3807831_nw_17_1_20160720.tif,https://landcover.blob.core.windows.net/chesapeake/v002/va/2016/va_100cm_2016/38078/m_3807831_nw_17_1_20160720.tif,cc6_ne
393,393,236,http://naipblobs.blob.core.windows.net/naip/v002/md/2017/md_100cm_2017/38076/m_3807618_se_18_1_20170626.tif,https://landcover.blob.core.windows.net/chesapeake/v002/md/2017/md_100cm_2017/38076/m_3807618_se_18_1_20170626.tif,cc6_ne
1250,1250,1064,http://naipblobs.blob.core.windows.net/naip/v002/pa/2017/pa_100cm_2017/40078/m_4007828_ne_17_1_20171003.tif,https://landcover.blob.core.windows.net/chesapeake/v002/pa/2017/pa_100cm_2017/40078/m_4007828_ne_17_1_20171003.tif,cc6_ne
1214,1214,763,http://naipblobs.blob.core.windows.net/naip/v002/pa/2015/pa_100cm_2015/40077/m_4007716_sw_18_1_20150911.tif,https://landcover.blob.core.windows.net/chesapeake/v002/pa/2015/pa_100cm_2015/40077/m_4007716_sw_18_1_20150911.tif,cc6_ne
47,47,212,http://naipblobs.blob.core.windows.net/naip/v002/va/2016/va_100cm_2016/37075/m_3707504_sw_18_1_20160626.tif,https://landcover.blob.core.windows.net/chesapeake/v002/va/2016/va_100cm_2016/37075/m_3707504_sw_18_1_20160626.tif,cc6_ne
845,845,984,http://naipblobs.blob.core.windows.net/naip/v002/va/2014/va_100cm_2014/37078/m_3707860_ne_17_1_20140827.tif,https://landcover.blob.core.windows.net/chesapeake/v002/va/2014/va_100cm_2014/37078/m_3707860_ne_17_1_20140827.tif,cc6_ne
37,37,91,http://naipblobs.blob.core.windows.net/naip/v002/de/2015/de_100cm_2015/38075/m_3807539_nw_18_1_20150628.tif,https://landcover.blob.core.windows.net/chesapeake/v002/de/2015/de_100cm_2015/38075/m_3807539_nw_18_1_20150628.tif,cc6_ne
807,807,1195,http://naipblobs.blob.core.windows.net/naip/v002/ny/2013/ny_100cm_2013/43075/m_4307546_sw_18_1_20130619.tif,https://landcover.blob.core.windows.net/chesapeake/v002/ny/2013/ny_100cm_2013/43075/m_4307546_sw_18_1_20130619.tif,cc6_ne
1247,1247,682,http://naipblobs.blob.core.windows.net/naip/v002/va/2014/va_100cm_2014/37077/m_3707748_nw_18_1_20140526.tif,https://landcover.blob.core.windows.net/chesapeake/v002/va/2014/va_100cm_2014/37077/m_3707748_nw_18_1_20140526.tif,cc6_ne
409,409,107,http://naipblobs.blob.core.windows.net/naip/v002/md/2017/md_100cm_2017/38075/m_3807547_ne_18_1_20170611.tif,https://landcover.blob.core.windows.net/chesapeake/v002/md/2017/md_100cm_2017/38075/m_3807547_ne_18_1_20170611.tif,cc6_ne
730,730,315,http://naipblobs.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/42075/m_4207519_sw_18_1_20170925.tif,https://landcover.blob.core.windows.net/chesapeake/v002/ny/2017/ny_100cm_2017/42075/m_4207519_sw_18_1_20170925.tif,cc6_ne
385,385,883,http://naipblobs.blob.core.windows.net/naip/v002/md/2017/md_100cm_2017/39079/m_3907939_ne_17_1_20170719.tif,https://landcover.blob.core.windows.net/chesapeake/v002/md/2017/md_100cm_2017/39079/m_3907939_ne_17_1_20170719.tif,cc6_ne
60,60,669,http://naipblobs.blob.core.windows.net/naip/v002/va/2016/va_100cm_2016/37077/m_3707745_ne_18_1_20160620.tif,https://landcover.blob.core.windows.net/chesapeake/v002/va/2016/va_100cm_2016/37077/m_3707745_ne_18_1_20160620.tif,cc6_ne
126,126,212,http://naipblobs.blob.core.windows.net/naip/v002/ny/2013/ny_100cm_2013/42074/m_4207450_ne_18_1_20130527.tif,https://landcover.blob.core.windows.net/chesapeake/v002/ny/2013/ny_100cm_2013/42074/m_4207450_ne_18_1_20130527.tif,cc6_ne
398,398,1600,http://naipblobs.blob.core.windows.net/naip/v002/pa/2017/pa_100cm_2017/41076/m_4107628_nw_18_1_20171003.tif,https://landcover.blob.core.windows.net/chesapeake/v002/pa/2017/pa_100cm_2017/41076/m_4107628_nw_18_1_20171003.tif,cc6_ne
118,118,1761,http://naipblobs.blob.core.windows.net/naip/v002/va/2016/va_100cm_2016/38078/m_3807829_nw_17_1_20160720.tif,https://landcover.blob.core.windows.net/chesapeake/v002/va/2016/va_100cm_2016/38078/m_3807829_nw_17_1_20160720.tif,cc6_ne
530,530,204,http://naipblobs.blob.core.windows.net/naip/v002/va/2016/va_100cm_2016/37075/m_3707502_se_18_1_20160626.tif,https://landcover.blob.core.windows.net/chesapeake/v002/va/2016/va_100cm_2016/37075/m_3707502_se_18_1_20160626.tif,cc6_ne
1220,1220,989,http://naipblobs.blob.core.windows.net/naip/v002/va/2016/va_100cm_2016/37078/m_3707861_nw_17_1_20160620.tif,https://landcover.blob.core.windows.net/chesapeake/v002/va/2016/va_100cm_2016/37078/m_3707861_nw_17_1_20160620.tif,cc6_ne
1054,1054,247,http://naipblobs.blob.core.windows.net/naip/v002/pa/2017/pa_100cm_2017/39078/m_3907813_ne_17_1_20170509.tif,https://landcover.blob.core.windows.net/chesapeake/v002/pa/2017/pa_100cm_2017/39078/m_3907813_ne_17_1_20170509.tif,cc6_ne
66,66,1378,http://naipblobs.blob.core.windows.net/naip/v002/pa/2015/pa_100cm_2015/41075/m_4107525_se_18_1_20150523.tif,https://landcover.blob.core.windows.net/chesapeake/v002/pa/2015/pa_100cm_2015/41075/m_4107525_se_18_1_20150523.tif,cc6_ne
391,391,507,http://naipblobs.blob.core.windows.net/naip/v002/pa/2017/pa_100cm_2017/40076/m_4007616_sw_18_1_20171003.tif,https://landcover.blob.core.windows.net/chesapeake/v002/pa/2017/pa_100cm_2017/40076/m_4007616_sw_18_1_20171003.tif,cc6_ne
690,690,1881,http://naipblobs.blob.core.windows.net/naip/v002/pa/2015/pa_100cm_2015/41077/m_4107734_se_18_1_20150916.tif,https://landcover.blob.core.windows.net/chesapeake/v002/pa/2015/pa_100cm_2015/41077/m_4107734_se_18_1_20150916.tif,cc6_ne
362,362,1252,http://naipblobs.blob.core.windows.net/naip/v002/va/2016/va_100cm_2016/37080/m_3708015_ne_17_1_20160417.tif,https://landcover.blob.core.windows.net/chesapeake/v002/va/2016/va_100cm_2016/37080/m_3708015_ne_17_1_20160417.tif,cc6_ne
1004,1004,39,http://naipblobs.blob.core.windows.net/naip/v002/pa/2017/pa_100cm_2017/39076/m_3907601_ne_18_1_20170509.tif,https://landcover.blob.core.windows.net/chesapeake/v002/pa/2017/pa_100cm_2017/39076/m_3907601_ne_18_1_20170509.tif,cc6_ne
313,313,694,http://naipblobs.blob.core.windows.net/naip/v002/md/2015/md_100cm_2015/39077/m_3907730_se_18_1_20150722.tif,https://landcover.blob.core.windows.net/chesapeake/v002/md/2015/md_100cm_2015/39077/m_3907730_se_18_1_20150722.tif,cc6_ne
99,99,1218,http://naipblobs.blob.core.windows.net/naip/v002/pa/2015/pa_100cm_2015/40079/m_4007908_se_17_1_20151011.tif,https://landcover.blob.core.windows.net/chesapeake/v002/pa/2015/pa_100cm_2015/40079/m_4007908_se_17_1_20151011.tif,cc6_ne
765,765,2213,http://naipblobs.blob.core.windows.net/naip/v002/pa/2017/pa_100cm_2017/41078/m_4107854_ne_17_1_20170603.tif,https://landcover.blob.core.windows.net/chesapeake/v002/pa/2017/pa_100cm_2017/41078/m_4107854_ne_17_1_20170603.tif,cc6_ne
622,622,1825,http://naipblobs.blob.core.windows.net/naip/v002/va/2016/va_100cm_2016/38078/m_3807845_nw_17_1_20160620.tif,https://landcover.blob.core.windows.net/chesapeake/v002/va/2016/va_100cm_2016/38078/m_3807845_nw_17_1_20160620.tif,cc6_ne
305,305,883,http://naipblobs.blob.core.windows.net/naip/v002/pa/2017/pa_100cm_2017/40077/m_4007746_sw_18_1_20170709.tif,https://landcover.blob.core.windows.net/chesapeake/v002/pa/2017/pa_100cm_2017/40077/m_4007746_sw_18_1_20170709.tif,cc6_ne
726,726,435,http://naipblobs.blob.core.windows.net/naip/v002/pa/2015/pa_100cm_2015/40075/m_4007560_nw_18_1_20150815.tif,https://landcover.blob.core.windows.net/chesapeake/v002/pa/2015/pa_100cm_2015/40075/m_4007560_nw_18_1_20150815.tif,cc6_ne
89,89,675,http://naipblobs.blob.core.windows.net/naip/v002/md/2017/md_100cm_2017/39077/m_3907726_ne_18_1_20170630.tif,https://landcover.blob.core.windows.net/chesapeake/v002/md/2017/md_100cm_2017/39077/m_3907726_ne_18_1_20170630.tif,cc6_ne
580,580,598,http://naipblobs.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/42076/m_4207631_nw_18_1_20171002.tif,https://landcover.blob.core.windows.net/chesapeake/v002/ny/2017/ny_100cm_2017/42076/m_4207631_nw_18_1_20171002.tif,cc6_ne
209,209,1789,http://naipblobs.blob.core.windows.net/naip/v002/pa/2017/pa_100cm_2017/41077/m_4107711_se_18_1_20170612.tif,https://landcover.blob.core.windows.net/chesapeake/v002/pa/2017/pa_100cm_2017/41077/m_4107711_se_18_1_20170612.tif,cc6_ne
881,881,997,http://naipblobs.blob.core.windows.net/naip/v002/va/2014/va_100cm_2014/37078/m_3707863_nw_17_1_20140922.tif,https://landcover.blob.core.windows.net/chesapeake/v002/va/2014/va_100cm_2014/37078/m_3707863_nw_17_1_20140922.tif,cc6_ne
911,911,1528,http://naipblobs.blob.core.windows.net/naip/v002/va/2016/va_100cm_2016/38077/m_3807729_sw_18_1_20160711.tif,https://landcover.blob.core.windows.net/chesapeake/v002/va/2016/va_100cm_2016/38077/m_3807729_sw_18_1_20160711.tif,cc6_ne
741,741,1500,http://naipblobs.blob.core.windows.net/naip/v002/va/2016/va_100cm_2016/38077/m_3807722_se_18_1_20160711.tif,https://landcover.blob.core.windows.net/chesapeake/v002/va/2016/va_100cm_2016/38077/m_3807722_se_18_1_20160711.tif,cc6_ne
1033,1033,2035,http://naipblobs.blob.core.windows.net/naip/v002/va/2014/va_100cm_2014/38079/m_3807964_se_17_1_20140826.tif,https://landcover.blob.core.windows.net/chesapeake/v002/va/2014/va_100cm_2014/38079/m_3807964_se_17_1_20140826.tif,cc6_ne
1573,1573,259,http://naipblobs.blob.core.windows.net/naip/v002/pa/2017/pa_100cm_2017/39078/m_3907816_ne_17_1_20170509.tif,https://landcover.blob.core.windows.net/chesapeake/v002/pa/2017/pa_100cm_2017/39078/m_3907816_ne_17_1_20170509.tif,cc6_ne
771,771,184,http://naipblobs.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/42074/m_4207439_nw_18_1_20171001.tif,https://landcover.blob.core.windows.net/chesapeake/v002/ny/2017/ny_100cm_2017/42074/m_4207439_nw_18_1_20171001.tif,cc6_ne
1226,1226,1783,http://naipblobs.blob.core.windows.net/naip/v002/va/2016/va_100cm_2016/38078/m_3807834_sw_17_1_20160723.tif,https://landcover.blob.core.windows.net/chesapeake/v002/va/2016/va_100cm_2016/38078/m_3807834_sw_17_1_20160723.tif,cc6_ne
221,221,188,http://naipblobs.blob.core.windows.net/naip/v002/pa/2017/pa_100cm_2017/39077/m_3907719_nw_18_1_20170508.tif,https://landcover.blob.core.windows.net/chesapeake/v002/pa/2017/pa_100cm_2017/39077/m_3907719_nw_18_1_20170508.tif,cc6_ne
269,269,83,http://naipblobs.blob.core.windows.net/naip/v002/wv/2016/wv_100cm_2016/37080/m_3708033_se_17_1_20160915.tif,https://landcover.blob.core.windows.net/chesapeake/v002/wv/2016/wv_100cm_2016/37080/m_3708033_se_17_1_20160915.tif,cc6_ne
420,420,141,http://naipblobs.blob.core.windows.net/naip/v002/md/2017/md_100cm_2017/38075/m_3807557_ne_18_1_20170611.tif,https://landcover.blob.core.windows.net/chesapeake/v002/md/2017/md_100cm_2017/38075/m_3807557_ne_18_1_20170611.tif,cc6_ne
38,38,552,http://naipblobs.blob.core.windows.net/naip/v002/wv/2014/wv_100cm_2014/39079/m_3907918_se_17_1_20141026.tif,https://landcover.blob.core.windows.net/chesapeake/v002/wv/2014/wv_100cm_2014/39079/m_3907918_se_17_1_20141026.tif,cc6_ne
1410,1410,584,http://naipblobs.blob.core.windows.net/naip/v002/va/2014/va_100cm_2014/37077/m_3707723_sw_18_1_20140602.tif,https://landcover.blob.core.windows.net/chesapeake/v002/va/2014/va_100cm_2014/37077/m_3707723_sw_18_1_20140602.tif,cc6_ne
131,131,1746,http://naipblobs.blob.core.windows.net/naip/v002/va/2016/va_100cm_2016/38078/m_3807825_se_17_1_20160815.tif,https://landcover.blob.core.windows.net/chesapeake/v002/va/2016/va_100cm_2016/38078/m_3807825_se_17_1_20160815.tif,cc6_ne
41,41,298,http://naipblobs.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/42075/m_4207515_se_18_1_20171002.tif,https://landcover.blob.core.windows.net/chesapeake/v002/ny/2017/ny_100cm_2017/42075/m_4207515_se_18_1_20171002.tif,cc6_ne
1296,1296,525,http://naipblobs.blob.core.windows.net/naip/v002/pa/2015/pa_100cm_2015/40076/m_4007621_nw_18_1_20150522.tif,https://landcover.blob.core.windows.net/chesapeake/v002/pa/2015/pa_100cm_2015/40076/m_4007621_nw_18_1_20150522.tif,cc6_ne
1514,1514,137,http://naipblobs.blob.core.windows.net/naip/v002/pa/2015/pa_100cm_2015/39077/m_3907705_se_18_1_20150504.tif,https://landcover.blob.core.windows.net/chesapeake/v002/pa/2015/pa_100cm_2015/39077/m_3907705_se_18_1_20150504.tif,cc6_ne
822,822,821,http://naipblobs.blob.core.windows.net/naip/v002/pa/2017/pa_100cm_2017/40077/m_4007731_nw_18_1_20170709.tif,https://landcover.blob.core.windows.net/chesapeake/v002/pa/2017/pa_100cm_2017/40077/m_4007731_nw_18_1_20170709.tif,cc6_ne
524,524,1850,http://naipblobs.blob.core.windows.net/naip/v002/va/2016/va_100cm_2016/38078/m_3807851_se_17_1_20160620.tif,https://landcover.blob.core.windows.net/chesapeake/v002/va/2016/va_100cm_2016/38078/m_3807851_se_17_1_20160620.tif,cc6_ne
6,6,476,http://naipblobs.blob.core.windows.net/naip/v002/wv/2016/wv_100cm_2016/39078/m_3907838_sw_17_1_20160905.tif,https://landcover.blob.core.windows.net/chesapeake/v002/wv/2016/wv_100cm_2016/39078/m_3907838_sw_17_1_20160905.tif,cc6_ne
1246,1246,1396,http://naipblobs.blob.core.windows.net/naip/v002/va/2016/va_100cm_2016/38076/m_3807651_sw_18_1_20160626.tif,https://landcover.blob.core.windows.net/chesapeake/v002/va/2016/va_100cm_2016/38076/m_3807651_sw_18_1_20160626.tif,cc6_ne
76,76,663,http://naipblobs.blob.core.windows.net/naip/v002/va/2016/va_100cm_2016/37077/m_3707743_se_18_1_20160620.tif,https://landcover.blob.core.windows.net/chesapeake/v002/va/2016/va_100cm_2016/37077/m_3707743_se_18_1_20160620.tif,cc6_ne
735,735,1654,http://naipblobs.blob.core.windows.net/naip/v002/pa/2015/pa_100cm_2015/41076/m_4107641_sw_18_1_20150723.tif,https://landcover.blob.core.windows.net/chesapeake/v002/pa/2015/pa_100cm_2015/41076/m_4107641_sw_18_1_20150723.tif,cc6_ne
123,123,1059,http://naipblobs.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/43074/m_4307409_ne_18_1_20170911.tif,https://landcover.blob.core.windows.net/chesapeake/v002/ny/2017/ny_100cm_2017/43074/m_4307409_ne_18_1_20170911.tif,cc6_ne
179,179,649,http://naipblobs.blob.core.windows.net/naip/v002/wv/2014/wv_100cm_2014/39079/m_3907955_nw_17_1_20140826.tif,https://landcover.blob.core.windows.net/chesapeake/v002/wv/2014/wv_100cm_2014/39079/m_3907955_nw_17_1_20140826.tif,cc6_ne
1560,1560,1036,http://naipblobs.blob.core.windows.net/naip/v002/pa/2017/pa_100cm_2017/40078/m_4007821_ne_17_1_20171003.tif,https://landcover.blob.core.windows.net/chesapeake/v002/pa/2017/pa_100cm_2017/40078/m_4007821_ne_17_1_20171003.tif,cc6_ne
356,356,691,http://naipblobs.blob.core.windows.net/naip/v002/ny/2013/ny_100cm_2013/42076/m_4207654_se_18_1_20130604.tif,https://landcover.blob.core.windows.net/chesapeake/v002/ny/2013/ny_100cm_2013/42076/m_4207654_se_18_1_20130604.tif,cc6_ne
503,503,1,http://naipblobs.blob.core.windows.net/naip/v002/va/2016/va_100cm_2016/36075/m_3607509_nw_18_1_20160708.tif,https://landcover.blob.core.windows.net/chesapeake/v002/va/2016/va_100cm_2016/36075/m_3607509_nw_18_1_20160708.tif,cc6_ne
164,164,819,http://naipblobs.blob.core.windows.net/naip/v002/va/2014/va_100cm_2014/37078/m_3707818_sw_17_1_20140814.tif,https://landcover.blob.core.windows.net/chesapeake/v002/va/2014/va_100cm_2014/37078/m_3707818_sw_17_1_20140814.tif,cc6_ne
1090,1090,489,http://naipblobs.blob.core.windows.net/naip/v002/pa/2017/pa_100cm_2017/40076/m_4007612_nw_18_1_20170923.tif,https://landcover.blob.core.windows.net/chesapeake/v002/pa/2017/pa_100cm_2017/40076/m_4007612_nw_18_1_20170923.tif,cc6_ne
740,740,687,http://naipblobs.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/42076/m_4207653_se_18_1_20171004.tif,https://landcover.blob.core.windows.net/chesapeake/v002/ny/2017/ny_100cm_2017/42076/m_4207653_se_18_1_20171004.tif,cc6_ne
